run#,DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
16,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9968,5994.0,1.0,5994.0,5994.0,67.0,17864.0,37.0,37.0,0.0,1.0,1.0
17,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9928,7032.0,1.0,7032.0,7032.0,67.0,19778.0,191.0,191.0,0.0,1.0,1.0
18,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9900,7283.0,1.0,7283.0,7283.0,65.0,20209.0,280.0,280.0,0.0,1.0,1.0
19,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9925,6728.0,1.0,6728.0,6728.0,66.0,19013.0,285.0,285.0,0.0,1.0,1.0
20,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9867,5930.0,1.0,5930.0,5930.0,64.0,17249.0,387.0,387.0,0.0,1.0,1.0
21,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9881,6346.0,1.0,6346.0,6346.0,72.0,19698.0,249.0,249.0,0.0,1.0,1.0
22,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9873,7199.0,1.0,7199.0,7199.0,63.0,19597.0,369.0,369.0,0.0,1.0,1.0
23,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9863,6938.0,1.0,6938.0,6938.0,59.0,17618.0,294.0,294.0,0.0,1.0,1.0
24,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9940,6855.0,1.0,6855.0,6855.0,55.0,16033.0,342.0,342.0,0.0,1.0,1.0
25,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9981,7468.0,1.0,7468.0,7468.0,60.0,18329.0,432.0,432.0,0.0,1.0,1.0
26,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9870,6554.0,1.0,6554.0,6554.0,64.0,18595.0,179.0,179.0,0.0,1.0,1.0
27,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9921,7338.0,1.0,7338.0,7338.0,63.0,19218.0,403.0,403.0,0.0,1.0,1.0
28,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9913,6599.0,1.0,6599.0,6578.0,60.0,17940.0,264.0,264.0,0.0,1.0,1.0
29,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9871,7133.0,1.0,7133.0,7133.0,59.0,18012.0,189.0,189.0,0.0,1.0,1.0
30,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9962,6708.0,1.0,6708.0,6708.0,54.0,15572.0,167.0,167.0,0.0,1.0,1.0
31,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9861,7303.0,1.0,7303.0,7303.0,63.0,19662.0,511.0,511.0,0.0,1.0,1.0
32,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9847,6869.0,1.0,6869.0,6869.0,56.0,16121.0,555.0,555.0,0.0,1.0,1.0
33,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9951,6581.0,1.0,6578.5,6581.0,64.0,18327.0,359.0,359.0,2.5,1.0,1.0
34,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9928,6864.0,1.0,6864.0,6864.0,56.0,17469.0,136.0,136.0,0.0,1.0,1.0
35,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9938,5994.0,1.0,5994.0,5994.0,70.0,18334.0,407.0,407.0,0.0,1.0,1.0
36,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9930,7756.0,1.0,7756.0,7756.0,63.0,20242.0,248.0,248.0,0.0,1.0,1.0
37,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9997,6921.0,1.0,6921.0,6921.0,64.0,18892.0,294.0,294.0,0.0,1.0,1.0
38,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9971,6633.0,1.0,6633.0,6633.0,68.0,19602.0,511.0,511.0,0.0,1.0,1.0
39,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9841,7104.0,1.0,7104.0,7104.0,63.0,19158.0,277.0,277.0,0.0,1.0,1.0
40,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9966,6815.0,1.0,6815.0,6815.0,57.0,15764.0,70.0,70.0,0.0,1.0,1.0
41,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9998,7205.0,1.0,7205.0,7205.0,59.0,17499.0,161.0,161.0,0.0,1.0,1.0
42,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9931,6359.0,1.0,6359.0,6359.0,54.0,14678.0,320.0,320.0,0.0,1.0,1.0
43,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9901,6427.0,1.0,6427.0,6427.0,57.0,15670.0,224.0,224.0,0.0,1.0,1.0
44,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9891,5998.0,1.0,5998.0,5998.0,60.0,15959.0,326.0,326.0,0.0,1.0,1.0
45,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9969,6302.0,1.0,6302.0,6302.0,60.0,16250.0,125.0,125.0,0.0,1.0,1.0
46,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9951,7015.0,1.0,7015.0,7015.0,67.0,19750.0,351.0,351.0,0.0,1.0,1.0
47,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9970,6553.0,1.0,6553.0,6494.0,62.0,17103.0,332.0,332.0,0.0,1.0,1.0
48,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9941,6962.0,1.0,6962.0,6962.0,68.0,20525.0,312.0,312.0,0.0,1.0,1.0
49,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9992,7700.0,1.0,7700.0,7700.0,60.0,19293.0,199.0,199.0,0.0,1.0,1.0
50,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9819,7619.0,1.0,7619.0,7619.0,59.0,19258.0,399.0,399.0,0.0,1.0,1.0
51,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9891,6694.0,1.0,6694.0,6694.0,60.0,17836.0,79.0,79.0,0.0,1.0,1.0
52,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9951,6204.0,1.0,6204.0,6204.0,68.0,18285.0,267.0,267.0,0.0,1.0,1.0
53,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9968,7077.0,1.0,7077.0,7070.0,57.0,18158.0,137.0,137.0,0.0,1.0,1.0
54,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9918,6458.0,1.0,6458.0,6458.0,72.0,21229.0,208.0,208.0,0.0,1.0,1.0
55,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9957,7340.0,1.0,7340.0,7340.0,59.0,18272.0,424.0,424.0,0.0,1.0,1.0
56,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9923,6663.0,1.0,6663.0,6663.0,45.0,13885.0,348.0,348.0,0.0,1.0,1.0
57,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9909,6554.0,1.0,6554.0,6554.0,71.0,19324.0,297.0,297.0,0.0,1.0,1.0
58,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9981,6644.0,1.0,6644.0,6644.0,68.0,18856.0,114.0,114.0,0.0,1.0,1.0
59,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9914,6876.0,1.0,6876.0,6876.0,60.0,18131.0,221.0,221.0,0.0,1.0,1.0
60,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9971,6847.0,1.0,6847.0,6847.0,57.0,16489.0,265.0,265.0,0.0,1.0,1.0
61,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9981,6843.0,1.0,6843.0,6843.0,68.0,20279.0,233.0,233.0,0.0,1.0,1.0
62,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9891,6963.0,1.0,6963.0,6963.0,63.0,19015.0,321.0,321.0,0.0,1.0,1.0
63,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9906,7293.0,1.0,7293.0,7293.0,37.0,14787.0,287.0,287.0,0.0,1.0,1.0
64,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9863,7029.0,1.0,7029.0,7029.0,67.0,20523.0,240.0,240.0,0.0,1.0,1.0
65,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9958,7184.0,1.0,7197.0,7184.0,56.0,17120.0,372.0,372.0,13.0,1.0,1.0
66,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9861,7419.0,1.0,7419.0,7419.0,53.0,16555.0,204.0,204.0,0.0,1.0,1.0
67,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9861,7111.0,1.0,7111.0,7111.0,60.0,18036.0,375.0,375.0,0.0,1.0,1.0
68,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9887,6546.0,1.0,6546.0,6546.0,72.0,20720.0,239.0,239.0,0.0,1.0,1.0
69,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9956,6541.0,1.0,6541.0,6541.0,67.0,18414.0,234.0,234.0,0.0,1.0,1.0
70,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9991,6832.0,1.0,6857.5,6832.0,57.0,16493.0,138.0,138.0,25.5,1.0,1.0
71,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9831,6753.0,1.0,6783.0,6753.0,46.0,13225.0,297.0,273.0,30.0,1.0,1.0
72,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9961,6921.0,1.0,6921.0,6921.0,60.0,17655.0,303.0,303.0,0.0,1.0,1.0
73,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9981,5902.0,1.0,5902.0,5902.0,68.0,18260.0,279.0,279.0,0.0,1.0,1.0
74,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9901,6121.0,1.0,6121.0,6121.0,60.0,15930.0,235.0,235.0,0.0,1.0,1.0
75,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9870,6936.0,1.0,6936.0,6936.0,63.0,18230.0,219.0,219.0,0.0,1.0,1.0
76,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9897,6182.0,1.0,6182.0,6182.0,66.0,17789.0,48.0,48.0,0.0,1.0,1.0
77,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9885,7561.0,1.0,7561.0,7561.0,67.0,21589.0,390.0,390.0,0.0,1.0,1.0
78,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9931,6845.0,1.0,6845.0,6845.0,58.0,16811.0,252.0,252.0,0.0,1.0,1.0
79,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9871,7845.0,1.0,7845.0,7845.0,56.0,17862.0,249.0,249.0,0.0,1.0,1.0
80,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9869,6459.0,1.0,6459.0,6459.0,63.0,17791.0,442.0,442.0,0.0,1.0,1.0
81,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9880,8058.0,1.0,8058.0,8058.0,58.0,19634.0,151.0,151.0,0.0,1.0,1.0
82,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9841,7169.0,1.0,7169.0,7169.0,63.0,18439.0,374.0,374.0,0.0,1.0,1.0
83,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9921,7745.0,1.0,7745.0,7745.0,52.0,17777.0,350.0,350.0,0.0,1.0,1.0
84,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9991,6455.0,1.0,6455.0,6437.0,57.0,15845.0,292.0,292.0,0.0,1.0,1.0
85,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9971,6567.0,1.0,6567.0,6567.0,60.0,17367.0,241.0,241.0,0.0,1.0,1.0
86,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9961,5892.0,1.0,5892.0,5892.0,64.0,17208.0,169.0,169.0,0.0,1.0,1.0
87,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9961,5884.0,1.0,5884.0,5884.0,59.0,15507.0,289.0,289.0,0.0,1.0,1.0
88,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9961,6719.0,1.0,6719.0,6719.0,59.0,17600.0,328.0,328.0,0.0,1.0,1.0
89,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9925,6250.0,1.0,6250.0,6250.0,60.0,16945.0,263.0,263.0,0.0,1.0,1.0
90,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9997,6112.0,1.0,6112.0,6112.0,53.0,14456.0,326.0,326.0,0.0,1.0,1.0
91,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9891,6610.0,1.0,6610.0,6610.0,67.0,19949.0,199.0,199.0,0.0,1.0,1.0
92,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9881,6733.0,1.0,6733.0,6733.0,63.0,18292.0,267.0,265.0,0.0,1.0,1.0
93,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9971,7695.0,1.0,7695.0,7695.0,61.0,20257.0,133.0,133.0,0.0,1.0,1.0
94,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9931,6950.0,1.0,6950.0,6950.0,54.0,16596.0,273.0,273.0,0.0,1.0,1.0
95,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9883,6442.0,1.0,6442.0,6442.0,57.0,15970.0,350.0,350.0,0.0,1.0,1.0
96,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9861,7018.0,1.0,7018.0,7018.0,63.0,18760.0,192.0,192.0,0.0,1.0,1.0
97,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9830,6550.0,1.0,6550.0,6550.0,59.0,16447.0,200.0,200.0,0.0,1.0,1.0
98,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9861,7971.0,1.0,7971.0,7971.0,51.0,16844.0,482.0,482.0,0.0,1.0,1.0
99,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9851,6237.0,1.0,6237.0,6237.0,57.0,15632.0,205.0,205.0,0.0,1.0,1.0
0,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9912,6602.0,1.0,6602.0,6602.0,40.0,9200.0,254.0,254.0,0.0,1.0,1.0
1,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9897,6978.0,1.0,6978.0,6978.0,61.0,11777.0,89.0,89.0,0.0,1.0,1.0
2,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9971,6773.0,1.0,6773.0,6773.0,61.0,12225.0,245.0,245.0,0.0,1.0,1.0
3,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9978,6200.0,1.0,6168.5,6200.0,61.0,10927.0,295.0,295.0,31.5,1.0,1.0
4,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9930,5604.0,1.0,5611.0,5604.0,68.0,12638.0,208.0,208.0,7.0,1.0,1.0
5,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9881,7547.0,1.0,7547.0,7547.0,65.0,14031.0,277.0,277.0,0.0,1.0,1.0
6,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9831,6466.0,1.0,6466.0,6466.0,57.0,10386.0,134.0,134.0,0.0,1.0,1.0
7,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9910,7093.0,1.0,7093.0,7093.0,54.0,12552.0,247.0,247.0,0.0,1.0,1.0
8,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9901,7674.0,1.0,7674.0,7674.0,57.0,12157.0,204.0,204.0,0.0,1.0,1.0
9,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9911,6960.0,1.0,6960.5,6924.0,64.0,12382.0,320.0,325.0,0.5,1.0,1.0
10,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9923,6662.0,1.0,6705.5,6662.0,68.0,13292.0,221.0,221.0,43.5,1.0,1.0
11,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9981,6190.0,1.0,6190.0,6190.0,61.0,11242.0,200.0,200.0,0.0,1.0,1.0
12,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9903,6547.0,1.0,6547.0,6547.0,63.0,11920.0,224.0,224.0,0.0,1.0,1.0
13,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9831,6829.0,1.0,6829.0,6829.0,60.0,11379.0,389.0,389.0,0.0,1.0,1.0
14,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9851,7029.0,1.0,7029.0,7029.0,66.0,13511.0,278.0,278.0,0.0,1.0,1.0
15,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9992,6972.0,1.0,6977.0,6972.0,65.0,12071.0,312.0,312.0,5.0,1.0,1.0
16,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9881,6150.0,1.0,6150.0,6150.0,68.0,11852.0,37.0,37.0,0.0,1.0,1.0
17,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9980,6679.0,1.0,6679.0,6679.0,68.0,13206.0,212.0,212.0,0.0,1.0,1.0
18,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9851,7359.0,1.0,7359.0,7359.0,67.0,13746.0,272.0,272.0,0.0,1.0,1.0
19,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9954,7004.0,1.0,7004.0,7004.0,68.0,12897.0,215.0,215.0,0.0,1.0,1.0
20,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9942,6065.0,1.0,6065.0,5997.0,73.0,13170.0,363.0,363.0,0.0,1.0,1.0
21,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9905,6270.0,1.0,6270.0,6253.0,71.0,12905.0,298.0,298.0,0.0,1.0,1.0
22,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9951,7265.0,1.0,7265.0,7254.0,64.0,13117.0,266.0,266.0,0.0,1.0,1.0
23,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9851,6916.0,1.0,6896.5,6916.0,60.0,11787.0,281.0,281.0,19.5,1.0,1.0
24,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9912,6674.0,1.0,6674.0,6674.0,56.0,10688.0,278.0,278.0,0.0,1.0,1.0
25,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9841,7022.0,1.0,7022.0,7022.0,60.0,12011.0,434.0,434.0,0.0,1.0,1.0
26,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9992,6440.0,1.0,6440.0,6440.0,65.0,12900.0,180.0,180.0,0.0,1.0,1.0
27,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9955,7340.0,1.0,7385.0,7340.0,52.0,9188.0,370.0,381.0,45.0,1.0,1.0
28,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9906,6905.0,1.0,6905.0,6905.0,62.0,12065.0,366.0,366.0,0.0,1.0,1.0
29,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9931,6813.0,1.0,6813.0,6813.0,61.0,12173.0,180.0,180.0,0.0,1.0,1.0
30,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9810,6903.0,1.0,6903.0,6903.0,50.0,10283.0,224.0,224.0,0.0,1.0,1.0
31,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9961,7390.0,1.0,7390.0,7390.0,64.0,13170.0,489.0,489.0,0.0,1.0,1.0
32,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9865,6950.0,1.0,6950.0,6950.0,57.0,10862.0,498.0,498.0,0.0,1.0,1.0
33,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9981,6523.0,1.0,6523.0,6523.0,63.0,12272.0,365.0,365.0,0.0,1.0,1.0
34,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9995,7003.0,1.0,7002.5,7003.0,47.0,11636.0,285.0,285.0,0.5,1.0,1.0
35,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9917,5559.0,1.0,5559.0,5559.0,73.0,12513.0,209.0,209.0,0.0,1.0,1.0
36,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9987,7467.0,1.0,7467.0,7467.0,64.0,13581.0,200.0,200.0,0.0,1.0,1.0
37,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9881,6773.0,1.0,6773.0,6769.0,63.0,12547.0,222.0,222.0,0.0,1.0,1.0
38,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9965,6729.0,1.0,6729.0,6729.0,62.0,12698.0,422.0,422.0,0.0,1.0,1.0
39,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9781,7009.0,1.0,7014.0,7009.0,63.0,12645.0,394.0,394.0,5.0,1.0,1.0
40,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9851,6265.0,1.0,6265.0,6265.0,57.0,10387.0,159.0,159.0,0.0,1.0,1.0
41,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9921,7099.0,1.0,7099.0,7099.0,59.0,11753.0,246.0,246.0,0.0,1.0,1.0
42,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9828,6301.0,1.0,6301.0,6301.0,53.0,9667.0,368.0,368.0,0.0,1.0,1.0
43,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9965,6357.0,1.0,6357.0,6357.0,58.0,10386.0,269.0,269.0,0.0,1.0,1.0
44,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9841,6008.0,1.0,6031.5,6008.0,57.0,10508.0,318.0,318.0,23.5,1.0,1.0
45,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9978,6210.0,1.0,6210.0,6181.0,61.0,9996.0,70.0,70.0,0.0,1.0,1.0
46,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9985,6693.0,1.0,6693.0,6693.0,65.0,12896.0,344.0,344.0,0.0,1.0,1.0
47,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9907,6378.0,1.0,6378.0,6378.0,63.0,11661.0,422.0,422.0,0.0,1.0,1.0
48,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9861,7219.0,1.0,7219.0,7219.0,67.0,13509.0,330.0,330.0,0.0,1.0,1.0
49,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9881,7971.0,1.0,7971.0,7971.0,60.0,12853.0,239.0,239.0,0.0,1.0,1.0
50,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9901,7720.0,1.0,7720.0,7720.0,59.0,13052.0,313.0,313.0,0.0,1.0,1.0
51,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9851,6627.0,1.0,6627.0,6627.0,60.0,11795.0,118.0,118.0,0.0,1.0,1.0
52,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9951,6124.0,1.0,6124.0,6124.0,67.0,12186.0,301.0,301.0,0.0,1.0,1.0
53,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9931,6858.0,1.0,6858.0,6858.0,61.0,12541.0,102.0,102.0,0.0,1.0,1.0
54,Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9941,6782.0,1.0,6782.0,6782.0,72.0,14196.0,188.0,188.0,0.0,1.0,1.0
